id,rate_unemployment,percent_college,percent_married,median_income,average_act,percent_lunch,year,state,LEAID,zip_code,school_type,school_level,charter,school_code,id_support,Tot_salary_exp,Tot_salary_exp_federal
484623005274,0.121706398996236,0.543787425149701,0.676136363636364,53750.0,21.1538461538462,0.406130268199234,2016-2017,TX,4846230,75792,Regular School,High,No,5273.0,484623005273,1250282.71,1263465.65
484632005278,0.0688941454760497,0.458857142857143,0.695631970260223,43533.0,19.8107448107448,0.418032786885246,2016-2017,TX,4846320,75978,Regular School,High,No,5277.0,484632005277,1235632.0,1450234.0
484644005286,0.104477611940299,0.483620689655172,0.62550881953867,39160.0,19.029304029304,0.491329479768786,2016-2017,TX,4846440,75979,Regular School,High,No,5286.0,484644005286,1988401.22,2320355.23
484650005293,0.0312198261989057,0.77500677690431,0.846788450206246,70095.0,22.3260073260073,0.0607287449392713,2016-2017,TX,4846500,79606,Regular School,High,No,5292.0,484650005292,2185980.87,2574770.82
484653005295,0.073481819912431,0.725852272727273,0.793217840029488,73717.0,22.1550671550672,0.184716599190283,2016-2017,TX,4846530,75098,Regular School,High,No,5294.0,484653005294,2789522.9,2811115.26
484653011511,0.0891785640388992,0.610054347826087,0.817595108695652,75716.0,21.7155067155067,0.201845444059977,2016-2017,TX,4846530,75098,Regular School,High,No,5294.0,484653005294,2789522.9,2811115.26
484662005299,0.0588703261734288,0.334405144694534,0.466083150984683,37202.0,22.6434676434676,0.448936170212766,2016-2017,TX,4846620,77995,Regular School,High,No,5299.0,484662005299,2019649.0,2450984.0
484668005307,0.120441051738762,0.366035182679296,0.502123142250531,22242.0,16.7582417582418,0.69097054563013,2016-2017,TX,4846680,79915,Regular School,High,No,3897.0,484668003897,2067543.0,2309171.0
484668005315,0.1578125,0.624274099883856,0.490523968784838,34066.0,17.6129426129426,0.441758241758242,2016-2017,TX,4846680,79925,Regular School,High,No,3897.0,484668003897,2067543.0,2309171.0
484668005323,0.0844444444444444,0.529306487695749,0.421397379912664,43696.0,17.4420024420024,0.541304347826087,2016-2017,TX,4846680,79935,Regular School,High,No,3897.0,484668003897,2067543.0,2309171.0
484668005330,0.0884312537855845,0.51818634778276,0.423443634324173,35956.0,16.2942612942613,0.618291761148904,2016-2017,TX,4846680,79924,Regular School,High,No,3897.0,484668003897,2067543.0,2309171.0
484668005337,0.10958904109589,0.409512761020882,0.538851351351351,30093.0,15.8058608058608,0.780346820809249,2016-2017,TX,4846680,79915,Regular School,High,No,3897.0,484668003897,2067543.0,2309171.0
484668005347,0.132088520055325,0.450346420323326,0.748712667353244,27688.0,15.6593406593407,0.804826117814053,2016-2017,TX,4846680,79907,Regular School,High,No,3897.0,484668003897,2067543.0,2309171.0
484668006496,0.101743355244356,0.430853850183342,0.484097287184284,31603.0,16.5140415140415,0.72436245252306,2016-2017,TX,4846680,79907,Regular School,High,No,3897.0,484668003897,2067543.0,2309171.0
484668011982,0.0645458736745044,0.577244258872651,0.684718100890208,34063.0,20.8363858363858,0.493796526054591,2016-2017,TX,4846680,79915,Regular School,High,No,3897.0,484668003897,2067543.0,2309171.0
484671005351,0.15045766590389,0.16046277665996,0.461942257217848,21823.0,14.9267399267399,0.648936170212766,2016-2017,TX,4846710,78076,Regular School,High,No,5349.0,484671005349,536607.55,566320.6
484674005354,0.141188959660297,0.370257966616085,0.480984340044743,40000.0,18.4432234432234,0.481981981981982,2016-2017,TX,4846740,75980,Regular School,Other,No,5353.0,484674005353,720296.65,1043651.63
530000100379,0.0327790973871734,0.620720720720721,0.720119521912351,55286.0,21.3247863247863,0.225666906993511,2016-2017,WA,5300001,98022,Regular School,High,No,376.0,530000100376,1519208.24,1786408.26
530000300593,0.199172271081221,0.409591474245115,0.595454545454545,27041.0,20.5433455433455,0.432764505119454,2016-2017,WA,5300003,98626,Regular School,High,No,167.0,530000300167,698826.02,706378.04
530003000007,0.103376623376623,0.667235494880546,0.855932203389831,51447.0,20.3479853479853,0.487513572204126,2016-2017,WA,5300030,98520,Regular School,High,No,1.0,530003000001,1897161.01,2499173.55
530006000013,0.14725697786333,0.695994277539342,0.611382113821138,40994.0,21.959706959707,0.226256983240223,2016-2017,WA,5300060,98532,Regular School,Other,No,12.0,530006000012,1248032.06,1248032.06
530015000016,0.0916149068322981,0.736842105263158,0.621621621621622,49183.0,23.1807081807082,0.211267605633803,2016-2017,WA,5300150,98221,Regular School,High,No,15.0,530015000015,2626239.0,2917263.0
530024000023,0.111612638489947,0.637658837119754,0.745749613601236,79844.0,22.3504273504273,0.225230769230769,2016-2017,WA,5300240,98223,Regular School,High,No,23.0,530024000023,6971349.7,8402360.34
530028000028,0.039027149321267,0.621176470588235,0.567080045095829,40273.0,20.4945054945055,0.284403669724771,2016-2017,WA,5300280,99402,Regular School,Other,No,27.0,530028000027,1071062.0,1108027.15
530030000032,0.10727969348659,0.468390804597701,0.367209971236817,46639.0,21.1782661782662,0.495873452544704,2016-2017,WA,5300300,98002,Regular School,High,No,29.0,530030000029,4105662.81,4407806.51
530030002445,0.156644770085902,0.459074733096085,0.685148514851485,57111.0,22.3015873015873,0.311433986102337,2016-2017,WA,5300300,98092,Regular School,High,No,29.0,530030000029,4105662.81,4407806.51
530030002978,0.104521432765708,0.76166804750069,0.572413793103448,74622.0,21.7887667887668,0.323353293413174,2016-2017,WA,5300300,98092,Regular School,High,No,29.0,530030000029,4105662.81,4407806.51
530033000043,0.0705289672544081,0.876371420925876,0.695825049701789,84301.0,25.8913308913309,0.0565286624203822,2016-2017,WA,5300330,98110,Regular School,High,No,43.0,530033000043,5229931.82,5817219.59
530038000049,0.0710754017305315,0.537400530503979,0.610476190476191,48545.0,21.3980463980464,0.281220657276995,2016-2017,WA,5300380,98604,Regular School,High,No,48.0,530038000048,2251117.1,3271171.35
530038001747,0.0603112840466926,0.670009115770283,0.88248502994012,72225.0,22.5702075702076,0.240972222222222,2016-2017,WA,5300380,98662,Regular School,High,No,48.0,530038000048,2251117.1,3271171.35
530039000060,0.0380689655172414,0.942302507414397,0.667420814479638,80786.0,24.8412698412698,0.0668002672010688,2016-2017,WA,5300390,98004,Regular School,High,No,58.0,530039000058,2830726.92,3698830.76
530039000072,0.0477611940298507,0.836593059936908,0.838340486409156,119041.0,25.5982905982906,0.140501319261214,2016-2017,WA,5300390,98008,Regular School,High,No,58.0,530039000058,2830726.92,3698830.76
530039000078,0.047244094488189,0.852884615384615,0.899888765294772,81163.0,25.964590964591,0.0762812872467223,2016-2017,WA,5300390,98006,Regular School,High,No,58.0,530039000058,2830726.92,3698830.76
530039000085,0.0486155827430779,0.813461538461538,0.668456375838926,69797.0,22.4725274725275,0.237082066869301,2016-2017,WA,5300390,98005,Regular School,High,No,58.0,530039000058,2830726.92,3698830.76
530042000099,0.0510168907273354,0.797001620745543,0.536098310291859,45308.0,23.6202686202686,0.253798033958892,2016-2017,WA,5300420,98225,Regular School,High,No,98.0,530042000098,1487091.66,1970196.54
530042000113,0.100157551204141,0.845911949685535,0.54083885209713,22360.0,24.8656898656899,0.205648720211827,2016-2017,WA,5300420,98225,Regular School,High,No,98.0,530042000098,1487091.66,1970196.54
530042002693,0.0600796235975389,0.756963575145393,0.547683923705722,60938.0,23.2539682539683,0.319196428571429,2016-2017,WA,5300420,98226,Regular School,High,No,98.0,530042000098,1487091.66,1970196.54
530048000119,0.110836677987033,0.602065912444663,0.680286006128703,75413.0,20.4945054945055,0.386763812993321,2016-2017,WA,5300480,98387,Regular School,High,No,119.0,530048000119,6607282.98,7617484.79
530048001821,0.0914841849148419,0.558380008616975,0.425064599483204,54028.0,20.3235653235653,0.423231742380679,2016-2017,WA,5300480,98387,Regular School,High,No,119.0,530048000119,6607282.98,7617484.79
530048003003,0.0759951749095295,0.547266514806378,0.806256306760848,64111.0,21.1294261294261,0.2569558101473,2016-2017,WA,5300480,98338,Regular School,High,No,119.0,530048000119,6607282.98,7617484.79
530057000132,0.0572045331894226,0.647926914968377,0.809948979591837,59019.0,22.3015873015873,0.38719512195122,2016-2017,WA,5300570,98230,Regular School,High,No,130.0,530057000130,2216595.44,2660335.47
530066000139,0.128911138923655,0.609220636663008,0.656597774244833,36678.0,21.1782661782662,0.521846661170651,2016-2017,WA,5300660,98337,Regular School,High,No,135.0,530066000135,1803405.2,2122929.36
530069000149,0.0809646856158484,0.411313131313131,0.549364021804967,45943.0,17.5152625152625,0.987068965517241,2016-2017,WA,5300690,98812,Regular School,High,No,148.0,530069000148,1997787.5,0.0
530072000151,0.0611273792093704,0.359717076456719,0.731991525423729,41062.0,18.003663003663,0.986425339366516,2016-2017,WA,5300720,98813,Regular School,High,No,150.0,530072000150,1383304.71,1651058.42
530078000155,0.090951932139491,0.455696202531646,0.517602283539486,37716.0,21.7887667887668,0.372687224669604,2016-2017,WA,5300780,98233,Regular School,High,No,154.0,530078000154,2403114.78,2869182.22
530081003152,0.114159292035398,0.77027583367641,0.833968012185834,76830.0,23.1562881562882,0.145022738756948,2016-2017,WA,5300810,98607,Regular School,High,No,163.0,530081000163,1286440.87,1656255.62
530084000165,0.132780082987552,0.524044389642417,0.480412371134021,35667.0,20.2991452991453,0.596491228070175,2016-2017,WA,5300840,98357,Regular School,Other,No,164.0,530084000164,922949.92,1066297.5
530095001935,0.0468902637577336,0.497057092407298,0.844602609727165,62367.0,20.8363858363858,0.319634703196347,2016-2017,WA,5300950,98826,Regular School,High,No,553.0,530095000553,1052972.39,1301065.42
530096000168,0.0815694372741353,0.517873941674506,0.719928186714542,49688.0,22.7411477411477,0.346072186836518,2016-2017,WA,5300960,98815,Regular School,High,No,168.0,530096000168,2287499.05,2466568.19
530099000172,0.0658450704225352,0.610754659333944,0.794636015325671,55772.0,19.6886446886447,0.386861313868613,2016-2017,WA,5300990,98611,Regular School,High,No,171.0,530099000171,2071649.0,2247252.0
530108000177,0.123411978221416,0.766666666666667,0.546044098573281,52581.0,24.0842490842491,0.11214953271028,2016-2017,WA,5301080,98383,Regular School,High,No,176.0,530108000176,2089901.02,2255318.35
530108001753,0.0733015494636472,0.680913064594463,0.867141162514828,82232.0,21.4468864468864,0.204571428571429,2016-2017,WA,5301080,98311,Regular School,High,No,176.0,530108000176,2089901.02,2255318.35
530108002524,0.0446183953033268,0.800338409475465,0.818401937046005,85957.0,22.8632478632479,0.147751605995717,2016-2017,WA,5301080,98383,Regular School,Other,No,176.0,530108000176,2089901.02,2255318.35
530111000191,0.050412987752777,0.664511315593136,0.819840898455779,59551.0,23.2783882783883,0.222952477249747,2016-2017,WA,5301110,99037,Regular School,High,No,187.0,530111000187,2295478.17,2529637.26
530111000204,0.0953649440596697,0.769377990430622,0.775388291517324,62854.0,22.3748473748474,0.318522792844778,2016-2017,WA,5301110,99216,Regular School,High,No,187.0,530111000187,2295478.17,2529637.26
530114000206,0.224819143016138,0.571871768355739,0.56538762725137,33232.0,21.0561660561661,0.535185185185185,2016-2017,WA,5301140,98531,Regular School,High,No,205.0,530114000205,2229948.21,2726590.87
530117000217,0.134357005758157,0.620830496936692,0.615611192930781,38182.0,22.5946275946276,0.363920750782065,2016-2017,WA,5301170,98532,Regular School,High,No,212.0,530117000212,1808088.69,2153019.56
530120002058,0.100334448160535,0.38074398249453,0.864332603938731,44334.0,20.3479853479853,0.443349753694581,2016-2017,WA,5301200,98816,Regular School,High,No,218.0,530120000218,1355911.44,1550350.2
530123000223,0.120940649496081,0.877038043478261,0.610820244328098,24362.0,22.7167277167277,0.375952582557155,2016-2017,WA,5301230,99004,Regular School,High,No,221.0,530123000221,1802836.85,2513509.24
530126000230,0.0909090909090909,0.482448979591837,0.625,29729.0,20.6410256410256,0.461716937354988,2016-2017,WA,5301260,99109,Regular School,High,No,229.0,530126000229,1396969.72,1934774.89
530129000233,0.15965965965966,0.634328358208955,0.646739130434783,37500.0,21.4957264957265,0.375776397515528,2016-2017,WA,5301290,98325,Regular School,High,No,232.0,530129000232,921318.54,1119429.68
530132000234,0.096113074204947,0.656300268096515,0.640124095139607,31711.0,21.2759462759463,0.364229765013055,2016-2017,WA,5301320,99403,Regular School,High,No,234.0,530132000234,3365742.66,3731870.82
530135000240,0.102178217821782,0.609191307445672,0.878393051031487,61985.0,21.2026862026862,0.344709897610922,2016-2017,WA,5301350,98922,Regular School,High,No,240.0,530135000240,1069065.91,1211630.6
530141000250,0.158351409978308,0.697271546123863,0.472642607683353,43147.0,17.3199023199023,0.665791776027997,2016-2017,WA,5301410,98499,Regular School,High,No,158.0,530141000158,1889369.78,2249149.99
530141000261,0.100354789660416,0.686131386861314,0.577565632458234,57207.0,20.1526251526252,0.351709699930216,2016-2017,WA,5301410,98498,Regular School,High,No,158.0,530141000158,1889369.78,2249149.99
530144000273,0.0229053646775166,0.750262329485834,0.719242902208202,48232.0,23.009768009768,0.252279635258359,2016-2017,WA,5301440,99111,Regular School,High,No,273.0,530144000273,1126881.07,1363229.5
530159001758,0.0921318090114324,0.463340683572216,0.723830734966592,56025.0,20.030525030525,0.30976430976431,2016-2017,WA,5301590,99323,Regular School,High,No,279.0,530159000279,1683297.67,1974262.51
530163000282,0.0399500624219725,0.632258064516129,0.553956834532374,35109.0,22.2283272283272,0.352040816326531,2016-2017,WA,5301630,99114,Regular School,High,No,282.0,530163000282,2127831.71,2531706.85
530180000290,0.132692307692308,0.732471068754255,0.906849315068493,59911.0,21.2026862026862,0.286195286195286,2016-2017,WA,5301800,98239,Regular School,High,No,289.0,530180000289,2287682.0,2444364.0
530201000303,0.0168539325842697,0.610215053763441,0.943820224719101,50469.0,21.1050061050061,0.351851851851852,2016-2017,WA,5302010,99122,Regular School,Other,No,302.0,530201000302,1244036.9,1415623.03
530204000305,0.0723562152133581,0.687311178247734,0.698254364089776,41071.0,21.3980463980464,0.363057324840764,2016-2017,WA,5302040,99328,Regular School,High,No,304.0,530204000304,979618.54,176957.24
530207001759,0.143546441495778,0.620846609012289,0.716849451645065,33520.0,21.3003663003663,0.413897280966767,2016-2017,WA,5302070,99006,Regular School,High,No,306.0,530207000306,1748483.11,2246531.63
530228000312,0.0348525469168901,0.664142943670503,0.816378758797185,50697.0,21.7643467643468,0.373309287646528,2016-2017,WA,5302280,99216,Regular School,High,No,312.0,530228000312,4745721.16,5656565.12
530231000318,0.0867924528301887,0.522736931576711,0.485625485625486,44150.0,20.8119658119658,0.399561723886048,2016-2017,WA,5302310,98802,Regular School,High,No,317.0,530231000317,2077399.42,2389136.24
530237000327,0.14938205265986,0.531394275161588,0.715596330275229,55040.0,21.1782661782662,0.195439739413681,2016-2017,WA,5302370,98328,Regular School,High,No,325.0,530237000325,744943.48,760800.28
530240000346,0.0853858784893268,0.809034153507161,0.899189918991899,86791.0,21.8864468864469,0.377544320420223,2016-2017,WA,5302400,98012,Regular School,High,No,329.0,530240000329,3965697.1,4438062.85
530240000352,0.0753270184934596,0.639544025157233,0.612676056338028,60563.0,23.0830280830281,0.291961414790997,2016-2017,WA,5302400,98037,Regular School,High,No,329.0,530240000329,3965697.1,4438062.85
530240000356,0.0504975124378109,0.770444763271162,0.641509433962264,67311.0,21.3736263736264,0.295819935691318,2016-2017,WA,5302400,98043,Regular School,High,No,329.0,530240000329,3965697.1,4438062.85
530240002673,0.0568769389865564,0.853110773899848,0.757442116868798,71296.0,22.960927960928,0.24954128440367,2016-2017,WA,5302400,98026,Regular School,High,No,329.0,530240000329,3965697.1,4438062.85
530246000365,0.0470178493687418,0.715780296425458,0.746492048643592,39133.0,22.5702075702076,0.257861635220126,2016-2017,WA,5302460,98926,Regular School,High,No,365.0,530246000365,3556133.8,3976807.03
530249000372,0.162705667276051,0.547945205479452,0.525103366804489,46444.0,21.4224664224664,0.417391304347826,2016-2017,WA,5302490,98541,Regular School,High,No,371.0,530249000371,2616173.9,3267380.87
530261000386,0.0644145433724592,0.487564639251416,0.736463620981388,54020.0,20.5921855921856,0.370588235294118,2016-2017,WA,5302610,98823,Regular School,High,No,384.0,530261000384,2049952.17,2285411.24
530267000391,0.173463356973995,0.478886168910649,0.35006045949214,42026.0,21.1538461538462,0.360197368421053,2016-2017,WA,5302670,98203,Regular School,High,No,391.0,530267000391,8408713.24,9733726.83
530267000395,0.138469827586207,0.650210970464135,0.727699530516432,41250.0,22.3748473748474,0.446153846153846,2016-2017,WA,5302670,98201,Regular School,High,No,391.0,530267000391,8408713.24,9733726.83
530267001726,0.0679549114331723,0.863964464186563,0.853826850690088,96933.0,22.960927960928,0.155349291646312,2016-2017,WA,5302670,98012,Regular School,High,No,391.0,530267000391,8408713.24,9733726.83
530270000418,0.116353458616553,0.690757914934442,0.592592592592593,64735.0,20.8608058608059,0.438529088913282,2016-2017,WA,5302700,98684,Regular School,High,No,412.0,530270000412,1801860.87,1975835.91
530270001834,0.0747854515733551,0.72018654230513,0.565492321589883,40681.0,23.7423687423687,0.289632473944048,2016-2017,WA,5302700,98683,Regular School,High,No,412.0,530270000412,1801860.87,1975835.91
530270002711,0.109547123623011,0.553626782393056,0.855740922473013,57117.0,20.2014652014652,0.418208373904576,2016-2017,WA,5302700,98682,Regular School,High,No,412.0,530270000412,1801860.87,1975835.91
530270003222,0.0417130144605117,0.834679334916865,0.81470367591898,115478.0,22.2527472527473,0.234272300469484,2016-2017,WA,5302700,98607,Regular School,High,No,412.0,530270000412,1801860.87,1975835.91
530282000434,0.108586830958799,0.530511463844797,0.644037780401417,61125.0,19.8840048840049,0.375634517766497,2016-2017,WA,5302820,98023,Regular School,High,No,430.0,530282000430,2222510.44,2349637.94
530282000435,0.0654518408330234,0.6214937478878,0.589541547277937,47429.0,18.8339438339438,0.51604621309371,2016-2017,WA,5302820,98003,Regular School,High,No,430.0,530282000430,2222510.44,2349637.94
530282000451,0.0554357204486626,0.704004879040455,0.685007571933367,72077.0,21.0561660561661,0.387485648679679,2016-2017,WA,5302820,98001,Regular School,High,No,430.0,530282000430,2222510.44,2349637.94
530282003154,0.0873083475298126,0.743530320587099,0.925806451612903,73529.0,19.3223443223443,0.3714131023281,2016-2017,WA,5302820,98003,Regular School,High,No,430.0,530282000430,2222510.44,2349637.94
530285000460,0.119928400954654,0.585408805031447,0.792017987633502,46731.0,22.3992673992674,0.336122733612273,2016-2017,WA,5302850,98248,Regular School,High,No,457.0,530285000457,176057.93,205394.45
530288000465,0.0839868454338477,0.595272551857212,0.689672544080605,63327.0,21.4957264957265,0.331318016928658,2016-2017,WA,5302880,98424,Regular School,High,No,464.0,530288000464,3350890.84,4420672.78
530291000469,0.0921318090114324,0.463340683572216,0.723830734966592,56025.0,17.979242979243,0.529801324503311,2016-2017,WA,5302910,99337,Regular School,High,No,468.0,530291000468,1846359.0,2226139.0
530294000475,0.0883777239709443,0.548199152542373,0.429242119382964,45164.0,21.4468864468864,0.478142076502732,2016-2017,WA,5302940,98445,Regular School,High,No,470.0,530294000470,2020937.14,2153624.34
530294000483,0.1256038647343,0.498238550578762,0.399540757749713,38333.0,19.3223443223443,0.578046324269889,2016-2017,WA,5302940,98444,Regular School,High,No,470.0,530294000470,2020937.14,2153624.34
530297000485,0.0802387267904509,0.762971698113208,0.880462724935733,86974.0,22.008547008547,0.156156156156156,2016-2017,WA,5302970,99030,Regular School,High,No,484.0,530297000484,1172008.59,1728656.02
530309000490,0.106382978723404,0.581829760135852,0.571643286573146,42795.0,23.6691086691087,0.479224376731302,2016-2017,WA,5303090,98620,Regular School,High,No,490.0,530309000490,1526987.56,1532233.05
530313000496,0.259649122807018,0.59002169197397,0.45375,40324.0,18.003663003663,0.546728971962617,2016-2017,WA,5303130,99116,Regular School,High,No,494.0,530313000494,1607775.47,1960181.1
530315000499,0.124950416501388,0.398401826484018,0.714170367379895,40904.0,17.1245421245421,0.676866585067319,2016-2017,WA,5303150,98930,Regular School,High,No,497.0,530315000497,2398958.86,2891585.44
530318000502,0.0592615575550729,0.335780315388798,0.624695863746959,45134.0,18.1257631257631,0.993023255813953,2016-2017,WA,5303180,98932,Regular School,High,No,502.0,530318000502,1675842.0,1983903.82
530321000506,0.0446927374301676,0.56873977086743,0.617399438727783,64421.0,23.5958485958486,0.297507788161994,2016-2017,WA,5303210,98252,Regular School,High,No,506.0,530321000506,2517102.5,2931253.46
530351002876,0.0971049457177322,0.456218627997769,0.640217391304348,49556.0,17.4664224664225,0.612403100775194,2016-2017,WA,5303510,98923,Regular School,High,No,517.0,530351000517,1116062.14,1287855.0
530354000531,0.0524271844660194,0.386973180076628,0.602813852813853,42805.0,18.3943833943834,0.604048582995951,2016-2017,WA,5303540,98148,Regular School,High,No,519.0,530354000519,2290568.51,2680825.51
530354000538,0.141414141414141,0.454474302113227,0.385802469135802,41215.0,20.5677655677656,0.452196382428941,2016-2017,WA,5303540,98198,Regular School,High,No,519.0,530354000519,2290568.51,2680825.51
530354002974,0.070855614973262,0.610831234256927,0.744075829383886,64453.0,25.6227106227106,0.123809523809524,2016-2017,WA,5303540,98108,Alternative School,High,No,519.0,530354000519,2290568.51,2680825.51
530354003069,0.0984848484848485,0.490909090909091,0.754310344827586,31466.0,14.8534798534799,0.763092269326683,2016-2017,WA,5303540,98188,Regular School,High,No,519.0,530354000519,2290568.51,2680825.51
530354003071,0.0984848484848485,0.490909090909091,0.754310344827586,31466.0,18.4188034188034,0.717777777777778,2016-2017,WA,5303540,98188,Regular School,High,No,519.0,530354000519,2290568.51,2680825.51
530354003164,0.0963529941467807,0.497257053291536,0.560061208875287,45781.0,18.5164835164835,0.676549865229111,2016-2017,WA,5303540,98146,Regular School,High,No,519.0,530354000519,2290568.51,2680825.51
530354003180,0.0963529941467807,0.497257053291536,0.560061208875287,45781.0,16.3186813186813,0.612099644128114,2016-2017,WA,5303540,98146,Regular School,High,No,519.0,530354000519,2290568.51,2680825.51
530354003182,0.0963529941467807,0.497257053291536,0.560061208875287,45781.0,15.5372405372405,0.755813953488372,2016-2017,WA,5303540,98146,Regular School,High,No,519.0,530354000519,2290568.51,2680825.51
530357002938,0.085573476702509,0.698430493273543,0.931203931203931,60142.0,22.008547008547,0.145953757225434,2016-2017,WA,5303570,98606,Regular School,High,No,559.0,530357000559,1768364.52,1962328.92
530366000564,0.276747503566334,0.543689320388349,0.532945736434108,31454.0,20.8119658119658,0.505112474437628,2016-2017,WA,5303660,98550,Regular School,High,No,562.0,530366000562,873314.42,1096435.84
530375000574,0.0625,0.840850751741841,0.635811836115326,63862.0,25.989010989011,0.0880905511811024,2016-2017,WA,5303750,98027,Regular School,High,No,482.0,530375000482,2800947.88,3123568.79
530375000576,0.0631005765534914,0.654216515903122,0.748524203069658,88540.0,23.8644688644689,0.100082034454471,2016-2017,WA,5303750,98059,Regular School,High,No,482.0,530375000482,2800947.88,3123568.79
530375002567,0.0453648915187377,0.915488976823064,0.934801762114537,153983.0,25.6227106227106,0.0356793743890518,2016-2017,WA,5303750,98075,Regular School,High,No,482.0,530375000482,2800947.88,3123568.79
530381000585,0.200462606013878,0.62313003452244,0.805225653206651,54677.0,21.031746031746,0.335271317829457,2016-2017,WA,5303810,98625,Regular School,Other,No,584.0,530381000584,1539069.12,1593331.66
530393000604,0.0407608695652174,0.473801065719361,0.54871447902571,39144.0,23.5225885225885,0.290189125295508,2016-2017,WA,5303930,99336,Regular School,High,No,597.0,530393000597,2616900.02,3189185.27
530393000605,0.11869618696187,0.361867704280156,0.549683662076665,24671.0,19.0781440781441,0.587919463087248,2016-2017,WA,5303930,99336,Regular School,High,No,597.0,530393000597,2616900.02,3189185.27
530393002009,0.0407608695652174,0.473801065719361,0.54871447902571,39144.0,22.1062271062271,0.384242424242424,2016-2017,WA,5303930,99338,Regular School,High,No,597.0,530393000597,2616900.02,3189185.27
530396000621,0.114532960040723,0.458663646659117,0.55219414893617,32444.0,20.5433455433455,0.612827715355805,2016-2017,WA,5303960,98030,Regular School,High,No,612.0,530396000612,1458300.59,1718963.48
530396000622,0.106264348966874,0.714649681528662,0.684174153420871,86289.0,23.9377289377289,0.262362637362637,2016-2017,WA,5303960,98031,Regular School,High,No,612.0,530396000612,1458300.59,1718963.48
530396001840,0.0719357826489657,0.703010577705452,0.671726755218216,77422.0,22.8876678876679,0.293532338308458,2016-2017,WA,5303960,98042,Regular School,High,No,612.0,530396000612,1458300.59,1718963.48
530396002570,0.0758184951177484,0.602116402116402,0.685714285714286,73553.0,22.6923076923077,0.302158273381295,2016-2017,WA,5303960,98042,Regular School,High,No,612.0,530396000612,1458300.59,1718963.48
530399001967,0.0912778904665314,0.59775641025641,0.454431960049938,53079.0,19.6642246642247,0.41897233201581,2016-2017,WA,5303990,99141,Regular School,High,No,637.0,530399000637,1179265.03,1302297.72
530402000639,0.0257234726688103,0.678132678132678,0.769539078156313,82917.0,19.4200244200244,0.513513513513513,2016-2017,WA,5304020,99320,Regular School,High,No,639.0,530402000639,3394577.9,3319604.11
530405000643,0.0470178493687418,0.715780296425458,0.746492048643592,39133.0,19.6886446886447,0.356741573033708,2016-2017,WA,5304050,98934,Regular School,Other,No,642.0,530405000642,1054518.74,1285433.05
530411000646,0.0792452830188679,0.68361581920904,0.488333333333333,56063.0,21.2515262515263,0.302884615384615,2016-2017,WA,5304110,98257,Regular School,High,No,645.0,530411000645,1560745.6,1936406.42
530417001049,0.0634526763559022,0.637846655791191,0.911791179117912,67389.0,22.4969474969475,0.190019193857965,2016-2017,WA,5304170,98629,Regular School,High,No,649.0,530417000649,1648655.3,1961558.76
530420000653,0.0756663800515907,0.664921465968586,0.663329161451815,70365.0,22.960927960928,0.174817313097246,2016-2017,WA,5304200,98258,Regular School,High,No,520.0,530420000520,2997799.82,3357907.49
530423000670,0.0522462562396007,0.806156659555014,0.816,71396.0,23.6202686202686,0.20045045045045,2016-2017,WA,5304230,98034,Regular School,High,No,656.0,530423000656,1840428.77,2325078.15
530423000674,0.0553209459459459,0.855530474040632,0.751412429378531,91970.0,23.7423687423687,0.125773195876289,2016-2017,WA,5304230,98033,Regular School,High,No,656.0,530423000656,1840428.77,2325078.15
530423000679,0.0405455215628456,0.910814170292107,0.842450765864333,118389.0,25.6959706959707,0.101004759386568,2016-2017,WA,5304230,98052,Regular School,High,No,656.0,530423000656,1840428.77,2325078.15
530423001141,0.0453648915187377,0.915488976823064,0.934801762114537,153983.0,24.2063492063492,0.0417705735660848,2016-2017,WA,5304230,98074,Regular School,High,No,656.0,530423000656,1840428.77,2325078.15
530426002117,0.123312331233123,0.612523719165085,0.683294663573086,74132.0,21.6910866910867,0.213350785340314,2016-2017,WA,5304260,98223,Regular School,High,No,685.0,530426000685,1791287.18,2237172.66
530447000703,0.123271196632592,0.759421786267424,0.698717948717949,31722.0,22.1550671550672,0.367389060887513,2016-2017,WA,5304470,98632,Regular School,High,No,699.0,530447000699,2242575.22,2727672.66
530447000709,0.0998233215547703,0.661411925976696,0.643550624133148,47426.0,21.1538461538462,0.541580041580042,2016-2017,WA,5304470,98632,Regular School,High,No,699.0,530447000699,2242575.22,2727672.66
530456000716,0.0829051044878383,0.741126070991432,0.778058007566204,93651.0,23.2051282051282,0.151547491995731,2016-2017,WA,5304560,98019,Regular School,High,No,714.0,530456000714,1329740.88,1588162.16
530462002259,0.0463857750289911,0.650997150997151,0.870204603580563,65000.0,22.2039072039072,0.302570093457944,2016-2017,WA,5304620,98264,Regular School,High,No,720.0,530462000720,2160832.2,2649561.98
530474000728,0.100334448160535,0.38074398249453,0.864332603938731,44334.0,18.8827838827839,0.637755102040816,2016-2017,WA,5304740,98831,Regular School,High,No,727.0,530474000727,1589287.68,1894608.06
530483000730,0.237510237510238,0.600234466588511,0.767416934619507,32879.0,18.7606837606838,0.98159509202454,2016-2017,WA,5304830,99173,Regular School,High,No,730.0,530483000730,782889.16,965682.81
530486003317,0.109382839939789,0.670624554737592,0.734527687296417,73051.0,20.982905982906,0.323338735818476,2016-2017,WA,5304860,98271,Regular School,High,No,733.0,530486000733,2836220.0,2933334.0
